target_subject,trial_index,window_id,teacher_action_idx,teacher_action_name,window_oracle_action_idx,window_oracle_action_name,y_true,best_single_pred,trialized_oracle_pred,window_oracle_pred
5,201,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,0,0,0
5,202,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,0,0,0
5,203,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,0,0,0
5,204,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,3,0,3
5,205,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,0,0,0
5,206,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,1,0,1
5,207,12,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,0,1
5,208,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,3,0,0,0
5,209,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,2,3,3,0
5,210,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,3,0,0,0
5,211,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,2,1,1,0
5,212,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,3,0,0,0
5,213,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,1,3,1,1
5,214,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,1,0,0,0
5,215,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,3,1,1,1
5,216,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,0,2,0,0
5,217,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,1,2,2,0
5,218,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,1,1,1,1
5,219,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,1,1,1,1
5,220,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,2,1,1,1
5,221,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,3,3,1,0
5,222,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,0,2,2,0
5,223,13,5,P2_diag_scaling_a067,2,P1_mean_shift_a067,3,2,0,0
5,224,14,2,P1_mean_shift_a067,0,A0_identity,0,2,0,0
5,225,14,2,P1_mean_shift_a067,0,A0_identity,2,0,0,0
5,226,14,2,P1_mean_shift_a067,0,A0_identity,0,3,0,0
5,227,14,2,P1_mean_shift_a067,0,A0_identity,3,2,0,0
5,228,14,2,P1_mean_shift_a067,0,A0_identity,0,3,0,0
5,229,14,2,P1_mean_shift_a067,0,A0_identity,2,2,0,0
5,230,14,2,P1_mean_shift_a067,0,A0_identity,0,2,0,0
5,231,14,2,P1_mean_shift_a067,0,A0_identity,1,3,0,0
5,232,14,2,P1_mean_shift_a067,0,A0_identity,2,2,0,0
5,233,14,2,P1_mean_shift_a067,0,A0_identity,2,3,0,0
5,234,14,2,P1_mean_shift_a067,0,A0_identity,3,0,0,0
5,235,14,2,P1_mean_shift_a067,0,A0_identity,0,1,1,0
5,236,14,2,P1_mean_shift_a067,0,A0_identity,1,1,0,0
5,237,14,2,P1_mean_shift_a067,0,A0_identity,3,0,0,0
5,238,14,2,P1_mean_shift_a067,0,A0_identity,1,1,1,1
5,239,14,2,P1_mean_shift_a067,0,A0_identity,2,2,2,0
5,240,15,0,A0_identity,5,P2_diag_scaling_a067,2,0,0,0
5,241,15,0,A0_identity,5,P2_diag_scaling_a067,0,3,0,0
5,242,15,0,A0_identity,5,P2_diag_scaling_a067,3,0,0,0
5,243,15,0,A0_identity,5,P2_diag_scaling_a067,1,1,0,1
5,244,15,0,A0_identity,5,P2_diag_scaling_a067,3,0,0,0
5,245,15,0,A0_identity,5,P2_diag_scaling_a067,0,3,0,0
5,246,15,0,A0_identity,5,P2_diag_scaling_a067,0,2,0,2
5,247,15,0,A0_identity,5,P2_diag_scaling_a067,2,2,0,2
5,248,15,0,A0_identity,5,P2_diag_scaling_a067,2,2,0,0
5,249,15,0,A0_identity,5,P2_diag_scaling_a067,1,1,0,0
5,250,15,0,A0_identity,5,P2_diag_scaling_a067,3,0,0,0
5,251,15,0,A0_identity,5,P2_diag_scaling_a067,1,1,0,1
5,252,15,0,A0_identity,5,P2_diag_scaling_a067,1,0,0,0
5,253,15,0,A0_identity,5,P2_diag_scaling_a067,0,3,0,0
5,254,15,0,A0_identity,5,P2_diag_scaling_a067,1,1,0,1
5,255,15,0,A0_identity,5,P2_diag_scaling_a067,3,2,0,2
5,256,16,5,P2_diag_scaling_a067,0,A0_identity,3,0,0,0
5,257,16,5,P2_diag_scaling_a067,0,A0_identity,1,2,2,0
5,258,16,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
5,259,16,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
5,260,16,5,P2_diag_scaling_a067,0,A0_identity,1,0,0,0
5,261,16,5,P2_diag_scaling_a067,0,A0_identity,3,3,0,0
5,262,16,5,P2_diag_scaling_a067,0,A0_identity,3,1,1,0
5,263,16,5,P2_diag_scaling_a067,0,A0_identity,2,3,3,0
5,264,16,5,P2_diag_scaling_a067,0,A0_identity,3,0,0,0
5,265,16,5,P2_diag_scaling_a067,0,A0_identity,0,2,0,0
5,266,16,5,P2_diag_scaling_a067,0,A0_identity,1,2,2,0
5,267,16,5,P2_diag_scaling_a067,0,A0_identity,2,2,0,0
5,268,16,5,P2_diag_scaling_a067,0,A0_identity,1,2,2,0
5,269,16,5,P2_diag_scaling_a067,0,A0_identity,0,2,2,0
5,270,16,5,P2_diag_scaling_a067,0,A0_identity,3,1,1,0
5,271,16,5,P2_diag_scaling_a067,0,A0_identity,0,1,1,0
5,272,17,0,A0_identity,6,P2_diag_scaling_a100,3,0,0,0
5,273,17,0,A0_identity,6,P2_diag_scaling_a100,0,1,0,1
5,274,17,0,A0_identity,6,P2_diag_scaling_a100,0,1,0,1
5,275,17,0,A0_identity,6,P2_diag_scaling_a100,0,0,0,0
5,276,17,0,A0_identity,6,P2_diag_scaling_a100,0,1,0,1
5,277,17,0,A0_identity,6,P2_diag_scaling_a100,2,2,0,2
5,278,17,0,A0_identity,6,P2_diag_scaling_a100,2,2,0,2
5,279,17,0,A0_identity,6,P2_diag_scaling_a100,3,1,0,1
5,280,17,0,A0_identity,6,P2_diag_scaling_a100,1,0,0,0
5,281,17,0,A0_identity,6,P2_diag_scaling_a100,2,2,0,2
5,282,17,0,A0_identity,6,P2_diag_scaling_a100,2,2,0,2
5,283,17,0,A0_identity,6,P2_diag_scaling_a100,2,3,0,3
5,284,17,0,A0_identity,6,P2_diag_scaling_a100,3,3,1,3
5,285,17,0,A0_identity,6,P2_diag_scaling_a100,2,2,0,2
5,286,17,0,A0_identity,6,P2_diag_scaling_a100,0,0,0,0
5,287,17,0,A0_identity,6,P2_diag_scaling_a100,2,2,1,2
6,0,0,0,A0_identity,5,P2_diag_scaling_a067,0,0,1,0
6,1,0,0,A0_identity,5,P2_diag_scaling_a067,1,0,1,1
6,2,0,0,A0_identity,5,P2_diag_scaling_a067,1,1,1,1
6,3,0,0,A0_identity,5,P2_diag_scaling_a067,0,0,2,2
6,4,0,0,A0_identity,5,P2_diag_scaling_a067,1,0,2,0
6,5,0,0,A0_identity,5,P2_diag_scaling_a067,0,3,2,3
6,6,0,0,A0_identity,5,P2_diag_scaling_a067,1,1,1,1
6,7,0,0,A0_identity,5,P2_diag_scaling_a067,2,3,2,2
6,8,0,0,A0_identity,5,P2_diag_scaling_a067,1,1,1,1
6,9,0,0,A0_identity,5,P2_diag_scaling_a067,3,0,2,2
6,10,0,0,A0_identity,5,P2_diag_scaling_a067,0,2,2,2
6,11,0,0,A0_identity,5,P2_diag_scaling_a067,2,2,2,2
6,12,0,0,A0_identity,5,P2_diag_scaling_a067,1,1,1,1
6,13,0,0,A0_identity,5,P2_diag_scaling_a067,0,0,2,2
6,14,0,0,A0_identity,5,P2_diag_scaling_a067,3,0,2,0
6,15,0,0,A0_identity,5,P2_diag_scaling_a067,3,2,2,2
6,16,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,1,1,1
6,17,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,1,1,1
6,18,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,2,2,2
6,19,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
6,20,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,3,3,3
6,21,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,1,1,1
6,22,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
6,23,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
6,24,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,2,2,2
6,25,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,3,3,2,2
6,26,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
6,27,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,1,1,1
6,28,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,3,3,3
6,29,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,2,2,2,2
6,30,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,0,0,0,0
6,31,1,5,P2_diag_scaling_a067,5,P2_diag_scaling_a067,1,0,1,1
6,32,2,5,P2_diag_scaling_a067,0,A0_identity,0,0,0,2
6,33,2,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
6,34,2,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
6,35,2,5,P2_diag_scaling_a067,0,A0_identity,0,0,2,2
6,36,2,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
6,37,2,5,P2_diag_scaling_a067,0,A0_identity,2,3,3,1
6,38,2,5,P2_diag_scaling_a067,0,A0_identity,1,3,3,3
6,39,2,5,P2_diag_scaling_a067,0,A0_identity,2,3,3,2
6,40,2,5,P2_diag_scaling_a067,0,A0_identity,2,2,2,2
6,41,2,5,P2_diag_scaling_a067,0,A0_identity,3,1,1,1
6,42,2,5,P2_diag_scaling_a067,0,A0_identity,2,1,1,1
6,43,2,5,P2_diag_scaling_a067,0,A0_identity,2,3,3,2
6,44,2,5,P2_diag_scaling_a067,0,A0_identity,3,1,1,1
6,45,2,5,P2_diag_scaling_a067,0,A0_identity,3,0,1,1
6,46,2,5,P2_diag_scaling_a067,0,A0_identity,3,3,3,3
6,47,2,5,P2_diag_scaling_a067,0,A0_identity,3,0,1,2
6,48,3,0,A0_identity,6,P2_diag_scaling_a100,3,1,1,1
6,49,3,0,A0_identity,6,P2_diag_scaling_a100,2,2,2,2
6,50,3,0,A0_identity,6,P2_diag_scaling_a100,1,2,2,2
6,51,3,0,A0_identity,6,P2_diag_scaling_a100,0,2,2,2
6,52,3,0,A0_identity,6,P2_diag_scaling_a100,0,1,1,1
6,53,3,0,A0_identity,6,P2_diag_scaling_a100,1,0,2,0
6,54,3,0,A0_identity,6,P2_diag_scaling_a100,2,3,3,3
6,55,3,0,A0_identity,6,P2_diag_scaling_a100,3,0,2,0
6,56,3,0,A0_identity,6,P2_diag_scaling_a100,1,1,1,1
6,57,3,0,A0_identity,6,P2_diag_scaling_a100,2,2,2,2
6,58,3,0,A0_identity,6,P2_diag_scaling_a100,0,0,1,0
6,59,3,0,A0_identity,6,P2_diag_scaling_a100,0,2,2,2
6,60,3,0,A0_identity,6,P2_diag_scaling_a100,0,3,2,3
6,61,3,0,A0_identity,6,P2_diag_scaling_a100,3,2,2,2
6,62,3,0,A0_identity,6,P2_diag_scaling_a100,1,2,2,2
6,63,3,0,A0_identity,6,P2_diag_scaling_a100,1,2,2,2
6,64,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,3,3,3
6,65,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,1,1,1
6,66,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,2,3,3,2
6,67,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,1,1,1
6,68,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,1,1,1
6,69,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,2
6,70,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,2,2,2
6,71,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,2,3,3,2
6,72,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,0,0,1
6,73,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,3
6,74,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,0,0,2
6,75,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,0,0,1
6,76,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,3,3,3
6,77,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,3,0,0,2
6,78,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,1,3,3,2
6,79,4,6,P2_diag_scaling_a100,1,P1_mean_shift_a033,0,0,0,0
6,80,5,1,P1_mean_shift_a033,0,A0_identity,1,1,1,1
6,81,5,1,P1_mean_shift_a033,0,A0_identity,2,1,1,1
6,82,5,1,P1_mean_shift_a033,0,A0_identity,2,2,2,2
6,83,5,1,P1_mean_shift_a033,0,A0_identity,2,2,2,2
6,84,5,1,P1_mean_shift_a033,0,A0_identity,3,3,1,1
6,85,5,1,P1_mean_shift_a033,0,A0_identity,2,0,2,2
6,86,5,1,P1_mean_shift_a033,0,A0_identity,0,3,1,1
6,87,5,1,P1_mean_shift_a033,0,A0_identity,3,1,1,1
6,88,5,1,P1_mean_shift_a033,0,A0_identity,1,1,1,1
6,89,5,1,P1_mean_shift_a033,0,A0_identity,2,1,1,1
6,90,5,1,P1_mean_shift_a033,0,A0_identity,1,3,3,3
6,91,5,1,P1_mean_shift_a033,0,A0_identity,2,2,2,2
6,92,5,1,P1_mean_shift_a033,0,A0_identity,3,0,0,0
6,93,5,1,P1_mean_shift_a033,0,A0_identity,1,1,1,1
6,94,5,1,P1_mean_shift_a033,0,A0_identity,2,1,1,1
6,95,5,1,P1_mean_shift_a033,0,A0_identity,0,3,1,1
6,96,6,0,A0_identity,2,P1_mean_shift_a067,0,1,1,1
6,97,6,0,A0_identity,2,P1_mean_shift_a067,0,3,2,2
6,98,6,0,A0_identity,2,P1_mean_shift_a067,3,3,1,1
6,99,6,0,A0_identity,2,P1_mean_shift_a067,1,2,2,2
6,100,6,0,A0_identity,2,P1_mean_shift_a067,0,2,2,2
6,101,6,0,A0_identity,2,P1_mean_shift_a067,2,3,2,2
6,102,6,0,A0_identity,2,P1_mean_shift_a067,0,3,2,2
6,103,6,0,A0_identity,2,P1_mean_shift_a067,2,3,2,2
6,104,6,0,A0_identity,2,P1_mean_shift_a067,1,1,2,2
6,105,6,0,A0_identity,2,P1_mean_shift_a067,3,3,3,3
6,106,6,0,A0_identity,2,P1_mean_shift_a067,0,0,2,0
6,107,6,0,A0_identity,2,P1_mean_shift_a067,2,3,2,2
6,108,6,0,A0_identity,2,P1_mean_shift_a067,2,0,1,1
6,109,6,0,A0_identity,2,P1_mean_shift_a067,0,2,2,2
6,110,6,0,A0_identity,2,P1_mean_shift_a067,2,3,2,2
6,111,6,0,A0_identity,2,P1_mean_shift_a067,1,1,1,1
6,112,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,3,1,1,1
6,113,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,3,2,2,2
6,114,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,3,1,1,1
6,115,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,2,3,3,3
6,116,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,0,0,0,0
6,117,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,3,3,3,3
6,118,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,1,0,2,2
6,119,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,3,0,2,2
6,120,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,1,1,1,1
6,121,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,0,1,1,1
6,122,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,2,0,1,1
6,123,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,1,3,3,3
6,124,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,0,1,1,1
6,125,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,2,3,3,3
6,126,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,2,2,2,2
6,127,7,2,P1_mean_shift_a067,2,P1_mean_shift_a067,0,1,1,1
6,128,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,2,1,1,2
6,129,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,1,1,1
6,130,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,1,1,1
6,131,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,1,1,1
6,132,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,0,3,3,3
6,133,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,3,3,2
6,134,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,2,2,2
6,135,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,0,1,1
6,136,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,1,1,1
6,137,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,2,2,2,2
6,138,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,0,1,1
6,139,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,3,2,2
6,140,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,1,1,1,1
6,141,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,2,3,3,3
6,142,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,3,3,3,3
6,143,8,2,P1_mean_shift_a067,7,P3_low_rank_affine_a033,0,1,1,1
6,144,9,7,P3_low_rank_affine_a033,0,A0_identity,1,3,1,1
6,145,9,7,P3_low_rank_affine_a033,0,A0_identity,3,2,2,2
6,146,9,7,P3_low_rank_affine_a033,0,A0_identity,0,2,2,2
6,147,9,7,P3_low_rank_affine_a033,0,A0_identity,2,2,2,2
6,148,9,7,P3_low_rank_affine_a033,0,A0_identity,2,2,2,2
6,149,9,7,P3_low_rank_affine_a033,0,A0_identity,3,1,1,1
6,150,9,7,P3_low_rank_affine_a033,0,A0_identity,0,1,1,1
6,151,9,7,P3_low_rank_affine_a033,0,A0_identity,0,3,3,3
6,152,9,7,P3_low_rank_affine_a033,0,A0_identity,2,2,2,2
6,153,9,7,P3_low_rank_affine_a033,0,A0_identity,1,1,1,1
6,154,9,7,P3_low_rank_affine_a033,0,A0_identity,3,3,2,2
6,155,9,7,P3_low_rank_affine_a033,0,A0_identity,3,2,2,2
6,156,9,7,P3_low_rank_affine_a033,0,A0_identity,3,0,2,2
6,157,9,7,P3_low_rank_affine_a033,0,A0_identity,1,3,2,2
6,158,9,7,P3_low_rank_affine_a033,0,A0_identity,0,0,2,2
6,159,9,7,P3_low_rank_affine_a033,0,A0_identity,2,3,2,2
6,160,10,0,A0_identity,6,P2_diag_scaling_a100,1,1,2,1
6,161,10,0,A0_identity,6,P2_diag_scaling_a100,3,1,1,1
6,162,10,0,A0_identity,6,P2_diag_scaling_a100,0,0,2,0
6,163,10,0,A0_identity,6,P2_diag_scaling_a100,3,3,3,3
6,164,10,0,A0_identity,6,P2_diag_scaling_a100,2,2,2,2
6,165,10,0,A0_identity,6,P2_diag_scaling_a100,1,1,1,1
6,166,10,0,A0_identity,6,P2_diag_scaling_a100,3,3,2,3
6,167,10,0,A0_identity,6,P2_diag_scaling_a100,3,2,2,2
6,168,10,0,A0_identity,6,P2_diag_scaling_a100,0,0,1,0
6,169,10,0,A0_identity,6,P2_diag_scaling_a100,1,3,2,3
6,170,10,0,A0_identity,6,P2_diag_scaling_a100,1,0,2,0
6,171,10,0,A0_identity,6,P2_diag_scaling_a100,2,2,2,2
6,172,10,0,A0_identity,6,P2_diag_scaling_a100,3,1,1,1
6,173,10,0,A0_identity,6,P2_diag_scaling_a100,1,1,1,1
6,174,10,0,A0_identity,6,P2_diag_scaling_a100,0,0,2,0
6,175,10,0,A0_identity,6,P2_diag_scaling_a100,0,3,1,3
6,176,11,6,P2_diag_scaling_a100,0,A0_identity,3,1,1,1
6,177,11,6,P2_diag_scaling_a100,0,A0_identity,1,3,3,1
6,178,11,6,P2_diag_scaling_a100,0,A0_identity,0,2,2,2
6,179,11,6,P2_diag_scaling_a100,0,A0_identity,2,2,2,2
6,180,11,6,P2_diag_scaling_a100,0,A0_identity,1,2,2,2
6,181,11,6,P2_diag_scaling_a100,0,A0_identity,1,3,3,2
6,182,11,6,P2_diag_scaling_a100,0,A0_identity,2,0,0,2
6,183,11,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,1
6,184,11,6,P2_diag_scaling_a100,0,A0_identity,3,3,3,2
6,185,11,6,P2_diag_scaling_a100,0,A0_identity,2,1,1,2
6,186,11,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,2
6,187,11,6,P2_diag_scaling_a100,0,A0_identity,2,3,3,2
6,188,11,6,P2_diag_scaling_a100,0,A0_identity,2,0,0,2
6,189,11,6,P2_diag_scaling_a100,0,A0_identity,0,3,3,1
6,190,11,6,P2_diag_scaling_a100,0,A0_identity,1,1,1,1
6,191,11,6,P2_diag_scaling_a100,0,A0_identity,0,1,1,1
6,192,12,0,A0_identity,2,P1_mean_shift_a067,1,0,1,1
6,193,12,0,A0_identity,2,P1_mean_shift_a067,0,0,1,1
6,194,12,0,A0_identity,2,P1_mean_shift_a067,0,1,1,1
6,195,12,0,A0_identity,2,P1_mean_shift_a067,2,3,2,2
6,196,12,0,A0_identity,2,P1_mean_shift_a067,2,2,2,2
6,197,12,0,A0_identity,2,P1_mean_shift_a067,1,1,1,1
6,198,12,0,A0_identity,2,P1_mean_shift_a067,2,3,3,3
6,199,12,0,A0_identity,2,P1_mean_shift_a067,3,2,2,2
6,200,12,0,A0_identity,2,P1_mean_shift_a067,0,3,2,3
6,201,12,0,A0_identity,2,P1_mean_shift_a067,3,1,1,1
6,202,12,0,A0_identity,2,P1_mean_shift_a067,0,0,0,0
6,203,12,0,A0_identity,2,P1_mean_shift_a067,0,1,1,1
6,204,12,0,A0_identity,2,P1_mean_shift_a067,1,3,3,3
6,205,12,0,A0_identity,2,P1_mean_shift_a067,3,3,2,3
6,206,12,0,A0_identity,2,P1_mean_shift_a067,2,1,1,3
6,207,12,0,A0_identity,2,P1_mean_shift_a067,1,0,1,1
6,208,13,2,P1_mean_shift_a067,0,A0_identity,3,2,2,2
6,209,13,2,P1_mean_shift_a067,0,A0_identity,2,2,2,2
6,210,13,2,P1_mean_shift_a067,0,A0_identity,3,1,1,1
6,211,13,2,P1_mean_shift_a067,0,A0_identity,2,3,3,2
6,212,13,2,P1_mean_shift_a067,0,A0_identity,3,1,1,1
6,213,13,2,P1_mean_shift_a067,0,A0_identity,1,3,3,2
6,214,13,2,P1_mean_shift_a067,0,A0_identity,1,1,1,1
6,215,13,2,P1_mean_shift_a067,0,A0_identity,3,3,3,3
6,216,13,2,P1_mean_shift_a067,0,A0_identity,0,0,0,0
6,217,13,2,P1_mean_shift_a067,0,A0_identity,1,3,3,3
6,218,13,2,P1_mean_shift_a067,0,A0_identity,1,1,1,1
6,219,13,2,P1_mean_shift_a067,0,A0_identity,1,1,1,1
6,220,13,2,P1_mean_shift_a067,0,A0_identity,2,2,2,2
6,221,13,2,P1_mean_shift_a067,0,A0_identity,3,1,1,1
6,222,13,2,P1_mean_shift_a067,0,A0_identity,0,2,2,2
6,223,13,2,P1_mean_shift_a067,0,A0_identity,3,2,2,2
6,224,14,0,A0_identity,3,P1_mean_shift_a100,0,1,1,1
6,225,14,0,A0_identity,3,P1_mean_shift_a100,2,2,2,2
6,226,14,0,A0_identity,3,P1_mean_shift_a100,0,3,2,2
6,227,14,0,A0_identity,3,P1_mean_shift_a100,3,3,2,3
6,228,14,0,A0_identity,3,P1_mean_shift_a100,0,1,1,1
6,229,14,0,A0_identity,3,P1_mean_shift_a100,2,3,2,2
6,230,14,0,A0_identity,3,P1_mean_shift_a100,0,3,3,3
6,231,14,0,A0_identity,3,P1_mean_shift_a100,1,0,1,1
6,232,14,0,A0_identity,3,P1_mean_shift_a100,2,0,2,2
6,233,14,0,A0_identity,3,P1_mean_shift_a100,2,0,2,2
6,234,14,0,A0_identity,3,P1_mean_shift_a100,3,0,1,1
6,235,14,0,A0_identity,3,P1_mean_shift_a100,0,0,3,0
6,236,14,0,A0_identity,3,P1_mean_shift_a100,1,1,1,1
6,237,14,0,A0_identity,3,P1_mean_shift_a100,3,3,3,3
6,238,14,0,A0_identity,3,P1_mean_shift_a100,1,1,1,1
6,239,14,0,A0_identity,3,P1_mean_shift_a100,2,2,2,2
6,240,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,1,2,2
6,241,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,1,1,1
6,242,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,1,1,1
6,243,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,2,1
6,244,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,3,3,3
6,245,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,1,1,1
6,246,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,1,1,1
6,247,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,0,0,0
6,248,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,2,3,3,3
6,249,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,1,1,1
6,250,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,3,3,3
6,251,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,0,0,0
6,252,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,3,3,3
6,253,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,0,3,3,3
6,254,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,1,3,3,3
6,255,15,3,P1_mean_shift_a100,5,P2_diag_scaling_a067,3,2,2,2
6,256,16,5,P2_diag_scaling_a067,0,A0_identity,3,3,3,3
6,257,16,5,P2_diag_scaling_a067,0,A0_identity,1,2,2,2
6,258,16,5,P2_diag_scaling_a067,0,A0_identity,1,0,0,0
6,259,16,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
6,260,16,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
6,261,16,5,P2_diag_scaling_a067,0,A0_identity,3,2,2,2
6,262,16,5,P2_diag_scaling_a067,0,A0_identity,3,1,1,1
6,263,16,5,P2_diag_scaling_a067,0,A0_identity,2,2,2,2
6,264,16,5,P2_diag_scaling_a067,0,A0_identity,3,1,1,2
6,265,16,5,P2_diag_scaling_a067,0,A0_identity,0,0,0,0
6,266,16,5,P2_diag_scaling_a067,0,A0_identity,1,3,3,2
6,267,16,5,P2_diag_scaling_a067,0,A0_identity,2,0,0,2
6,268,16,5,P2_diag_scaling_a067,0,A0_identity,1,1,1,1
6,269,16,5,P2_diag_scaling_a067,0,A0_identity,0,3,3,3
6,270,16,5,P2_diag_scaling_a067,0,A0_identity,3,1,1,1
6,271,16,5,P2_diag_scaling_a067,0,A0_identity,0,1,1,1
6,272,17,0,A0_identity,3,P1_mean_shift_a100,3,0,2,0
6,273,17,0,A0_identity,3,P1_mean_shift_a100,0,1,1,1
